code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600028,2019-04-30,2019-03-31,0.020251,0.025741,0.168855,18471000000.000000,0.487994,,121071209646.00,95557771046.00
sh.600028,2019-08-26,2019-06-30,0.043439,0.025988,0.157374,38956000000.000000,0.436330,1498996000000.000000,121071209646.00,95557771046.00
sh.600028,2019-10-31,2019-09-30,0.059936,0.024387,0.157713,54464000000.000000,0.383163,,121071209646.00,95557771046.00
sh.600028,2020-03-30,2019-12-31,0.079026,0.024315,0.160927,72122000000.000000,0.475679,2966193000000.000000,121071209646.00,95557771046.00
sh.600028,2020-04-30,2020-03-31,-0.027257,-0.037861,0.101220,-21032000000.000000,0.190351,,121071209646.00,95557771046.00
sh.600028,2020-08-31,2020-06-30,-0.031969,-0.021475,0.152847,-22210000000.000000,0.027843,1034246000000.000000,121071209646.00,95557771046.00
sh.600028,2020-10-29,2020-09-30,0.032018,0.019950,0.184153,31014000000.000000,0.312353,,121071209646.00,95557771046.00
sh.600028,2021-03-29,2020-12-31,0.044443,0.019824,0.198285,41750000000.000000,0.271939,2105984.000000,121071209646.00,95557771046.00
sh.600028,2021-04-29,2021-03-31,0.023792,0.039698,0.221466,22905000000.000000,0.584111,,121071209646.00,95557771046.00
sh.600028,2021-08-30,2021-06-30,0.051940,0.038465,0.207371,48528000000.000000,0.785306,1261603000000.000000,121071209646.00,95557771046.00
sh.600028,2021-10-29,2021-09-30,0.079232,0.036337,0.199352,72795000000.000000,0.572589,,121071209646.00,95557771046.00
sh.600028,2022-03-28,2021-12-31,0.093845,0.031023,0.191301,85030000000.000000,0.588150,2740884000000.000000,121071209646.00,95557771046.00
sh.600028,2022-04-28,2022-03-31,0.028807,0.034323,0.192525,26476000000.000000,0.624864,,121071209646.00,95557771046.00
sh.600028,2022-08-29,2022-06-30,0.055728,0.030715,0.174491,49516000000.000000,0.622047,1612126000000.000000,121071209646.00,95557771046.00
sh.600028,2022-10-29,2022-09-30,0.072810,0.025643,0.157622,62910000000.000000,0.560323,,121071209646.00,95557771046.00
sh.600028,2023-03-27,2022-12-31,0.084966,0.022831,0.150325,75758000000.000000,0.552994,3318168000000.000000,119896407646.00,95115471046.00
sh.600028,2023-04-28,2023-03-31,0.025245,0.028893,0.158375,22864000000.000000,0.530491,,119896407646.00,95115471046.00
sh.600028,2023-08-28,2023-06-30,0.044384,0.025398,0.151926,40476000000.000000,0.479522,1593682000000.000000,119896407646.00,95115471046.00
sh.600028,2023-10-27,2023-09-30,0.066852,0.025002,0.155478,61754000000.000000,0.517446,,119863719646.00,95115471046.00
sh.600028,2024-03-25,2023-12-31,0.075989,0.021806,0.156452,70046000000.000000,0.506606,3212215000000.000000,119349251646.00,94971971046.00
sh.600028,2024-04-29,2024-03-31,0.022337,0.027039,0.160373,21360000000.000000,0.481987,,121739689893.00,94971971046.00
sh.600028,2024-08-26,2024-06-30,0.043702,0.025973,0.157701,40937000000.000000,0.501521,1545920000000.000000,121739689893.00,94971971046.00
sh.600028,2024-10-29,2024-09-30,0.054461,0.021465,0.151955,50798000000.000000,0.425177,,121699823893.00,94971971046.00
sh.600029,2010-04-26,2010-03-31,0.128207,0.087990,0.160811,1485000000.000000,0.194288,,8003567000.00,1500000000.00
sh.600029,2010-08-17,2010-06-30,0.182073,0.064387,0.165451,2233000000.000000,0.299367,34192000000.000000,8003567000.00,1500000000.00
sh.600029,2010-10-28,2010-09-30,0.395884,0.095909,0.212999,5547000000.000000,0.643838,,8003567000.00,4800000000.00
sh.600029,2011-03-29,2010-12-31,0.312820,0.082596,0.195673,6425000000.000000,0.591287,76743000000.000000,9817567000.00,4800000000.00
sh.600029,2011-04-28,2011-03-31,0.044944,0.067814,0.184624,1391000000.000000,0.572647,,9817567000.00,4800000000.00
sh.600029,2011-08-26,2011-06-30,0.097493,0.074174,0.167680,3146000000.000000,0.660449,41445000000.000000,9817567000.00,4800000000.00
sh.600029,2011-10-28,2011-09-30,0.197395,0.096850,0.197675,6749000000.000000,0.669718,,9817567000.00,4800000000.00
sh.600029,2012-03-30,2011-12-31,0.172522,0.065249,0.169922,6049000000.000000,0.516931,90651000000.000000,9817567000.00,6177600000.00
sh.600029,2012-04-27,2012-03-31,0.009894,0.020857,0.142960,494000000.000000,0.423527,,9817567000.00,6177600000.00
sh.600029,2012-08-28,2012-06-30,0.014338,0.020446,0.140252,982000000.000000,0.282045,47169000000.000000,9817567000.00,6177600000.00
sh.600029,2012-10-29,2012-09-30,0.082190,0.046474,0.178935,3619000000.000000,0.188743,,9817567000.00,6898750000.00
sh.600029,2013-03-27,2012-12-31,0.081089,0.037395,0.153237,3795000000.000000,0.267683,99583000000.000000,9817567000.00,6898750000.00
sh.600029,2013-04-26,2013-03-31,0.001739,0.008183,0.103197,193000000.000000,0.240997,,9817567000.00,6898750000.00
sh.600029,2013-08-27,2013-06-30,0.009252,0.013042,0.096361,600000000.000000,0.252710,45243000000.000000,9817567000.00,6898750000.00
sh.600029,2013-10-31,2013-09-30,0.072946,0.042003,0.131866,3126000000.000000,0.246802,,9817567000.00,6898750000.00
sh.600029,2014-03-29,2013-12-31,0.056670,0.026995,0.112799,2649000000.000000,0.193021,96348000000.000000,9817567000.00,7022650000.00
sh.600029,2014-04-29,2014-03-31,-0.009004,-0.006589,0.126122,-171000000.000000,0.156047,,9817567000.00,7022650000.00
sh.600029,2014-08-30,2014-06-30,-0.030446,-0.015295,0.094918,-768000000.000000,0.058568,49346000000.000000,9817567000.00,7022650000.00
sh.600029,2014-10-31,2014-09-30,0.036324,0.022340,0.130360,1828000000.000000,0.070384,,9817567000.00,7022650000.00
sh.600029,2015-03-31,2014-12-31,0.050880,0.022324,0.121518,2418000000.000000,0.180595,106463000000.000000,9817567000.00,7022650000.00
sh.600029,2015-04-23,2015-03-31,0.052132,0.079876,0.217079,2214000000.000000,0.405599,,9817567000.00,7022650000.00
sh.600029,2015-08-29,2015-06-30,0.093848,0.076828,0.183097,4097000000.000000,0.638957,52407000000.000000,9817567000.00,7022650000.00
sh.600029,2015-10-31,2015-09-30,0.123564,0.067364,0.208900,5748000000.000000,0.526913,,9817567000.00,7022650000.00
sh.600029,2016-03-31,2015-12-31,0.103355,0.044731,0.180188,4986000000.000000,0.392256,109400000000.000000,9817567000.00,7022650000.00
sh.600029,2016-04-30,2016-03-31,0.066618,0.108063,0.220305,3025000000.000000,0.471705,,9817567000.00,7022650000.00
sh.600029,2016-08-30,2016-06-30,0.077621,0.067932,0.181041,3672000000.000000,0.354467,54054000000.000000,9817567000.00,7022650000.00
sh.600029,2016-10-29,2016-09-30,0.154631,0.086957,0.195448,7535000000.000000,0.571017,,9817567000.00,7022650000.00
sh.600029,2017-03-31,2016-12-31,0.123072,0.051293,0.160577,5888000000.000000,0.514893,112672000000.000000,9817567000.00,7022650000.00
sh.600029,2017-04-29,2017-03-31,0.035257,0.059414,0.147470,1840000000.000000,0.398469,,9817567000.00,7022650000.00
sh.600029,2017-08-30,2017-06-30,0.062726,0.053051,0.121736,3200000000.000000,0.477817,59314000000.000000,9817567000.00,7022650000.00
sh.600029,2017-10-31,2017-09-30,0.150213,0.085411,0.156872,8210000000.000000,0.561450,,10088173272.00,7022650000.00
sh.600029,2018-03-27,2017-12-31,0.127491,0.053597,0.123948,6833000000.000000,0.586231,127489000000.000000,10088173272.00,7022650000.00
sh.600029,2018-04-28,2018-03-31,0.049656,0.083927,0.144659,2862000000.000000,0.684762,,10088173272.00,7022650000.00
sh.600029,2018-08-29,2018-06-30,0.042274,0.035601,0.110147,2405000000.000000,0.523683,66351000000.000000,10088173272.00,7022650000.00
sh.600029,2018-10-31,2018-09-30,0.072110,0.044605,0.135468,4857000000.000000,0.247734,,12267172286.00,7022650000.00
sh.600029,2019-03-30,2018-12-31,0.052061,0.024063,0.104510,3456000000.000000,0.243169,141159000000.000000,12267172286.00,7022650000.00
sh.600029,2019-04-30,2019-03-31,0.040987,0.076635,0.147769,2884000000.000000,0.251729,,12267172286.00,7022650000.00
sh.600029,2019-08-28,2019-06-30,0.026416,0.023472,0.116453,1712000000.000000,0.206731,71666000000.000000,12267172286.00,7022650000.00
sh.600029,2019-10-31,2019-09-30,0.062585,0.039146,0.146728,4567000000.000000,0.235262,,12267172286.00,8111520431.00
sh.600029,2020-03-31,2019-12-31,0.041144,0.020055,0.120877,3095000000.000000,0.216105,151633000000.000000,12267172286.00,8111520431.00
sh.600029,2020-04-30,2020-03-31,-0.086055,-0.284282,-0.132397,-6010000000.000000,-0.428787,,12267172286.00,8111520431.00
sh.600029,2020-08-29,2020-06-30,-0.120883,-0.243199,-0.107279,-9476000000.000000,-0.470537,37069000000.000000,15329302395.00,8111520431.00
sh.600029,2020-10-31,2020-09-30,-0.109787,-0.130773,-0.034002,-8546000000.000000,-0.579935,,15329302395.00,8111520431.00
sh.600029,2021-03-31,2020-12-31,-0.162782,-0.127700,-0.025302,-11820000000.000000,-0.707273,90306000000.000000,15329302395.00,8111520431.00
sh.600029,2021-04-30,2021-03-31,-0.059481,-0.193573,-0.103891,-4114000000.000000,-0.625338,,15329302395.00,8111520431.00
sh.600029,2021-08-28,2021-06-30,-0.064932,-0.076857,-0.005623,-3964000000.000000,-0.434023,51576000000.000000,16948403924.00,9730621960.00
sh.600029,2021-10-30,2021-09-30,-0.085598,-0.064972,0.009517,-5100000000.000000,-0.560406,,16948416728.00,10219837422.00
sh.600029,2022-03-31,2021-12-31,-0.176735,-0.108329,-0.025432,-11011000000.000000,-0.714107,101644000000.000000,16948438028.00,10219858722.00
sh.600029,2022-04-29,2022-03-31,-0.068780,-0.211401,-0.160682,-4539000000.000000,-0.743018,,16948447313.00,10219868007.00
sh.600029,2022-08-31,2022-06-30,-0.185651,-0.293579,-0.211628,-11983000000.000000,-1.115322,39044000000.000000,16948463016.00,10219883710.00
sh.600029,2022-10-29,2022-09-30,-0.295057,-0.258477,-0.143313,-18135000000.000000,-1.361123,,17317317884.00,10219886119.00
sh.600029,2023-03-29,2022-12-31,-0.601474,-0.387071,-0.215980,-33698000000.000000,-1.803554,87059000000.000000,18120892710.00,10219889517.00
sh.600029,2023-04-29,2023-03-31,-0.047322,-0.050624,0.022346,-1724000000.000000,-1.660183,,18120897732.00,10219894539.00
sh.600029,2023-08-30,2023-06-30,-0.072607,-0.034512,0.068648,-2479000000.000000,-1.328245,71830000000.000000,18120905510.00,12673336774.00
sh.600029,2023-10-28,2023-09-30,0.031666,0.023182,0.109925,2770000000.000000,-0.760172,,18120906158.00,12673337422.00
sh.600029,2024-03-28,2023-12-31,-0.108144,-0.019271,0.077203,-3082000000.000000,-0.232273,154609000000.000000,18120906806.00,12673338070.00
sh.600029,2024-04-30,2024-03-31,0.020343,0.028161,0.109325,1256000000.000000,-0.085812,,18120907616.00,12673338880.00
sh.600029,2024-08-30,2024-06-30,-0.033985,-0.006192,0.073582,-525000000.000000,-0.141384,82114000000.000000,18120908426.00,12673339690.00
sh.600029,2024-10-29,2024-09-30,0.052080,0.027365,0.103393,3685000000.000000,-0.196679,,18120909074.00,12673340338.00
sh.600030,2010-04-30,2010-03-31,0.024003,0.400094,,1625713222.770000,1.354126,,6630467600.00,6570467600.00
sh.600030,2010-08-28,2010-06-30,0.043189,0.386516,,3055546700.060000,0.782836,,9945701400.00,9855701400.00
sh.600030,2010-10-30,2010-09-30,0.064306,0.372044,,4621193258.060000,0.675323,,9945701400.00,9855701400.00
sh.600030,2011-04-09,2010-12-31,0.171339,0.436629,,12136051143.580000,1.137310,27794902050.930000,9945701400.00,9855701400.00
sh.600030,2011-04-30,2011-03-31,0.019053,0.394768,,1360752387.640000,1.123066,,9945701400.00,9855701400.00
sh.600030,2011-08-20,2011-06-30,0.043060,0.397281,,2982863206.350000,1.171991,,9945701400.00,9855701400.00
sh.600030,2011-10-29,2011-09-30,0.048999,0.353307,,3338724132.970000,1.067954,,9945701400.00,9822252400.00
sh.600030,2012-03-30,2011-12-31,0.160187,0.503511,,12604488861.890000,1.141562,25033193809.540000,11016908400.00,9814661700.00
sh.600030,2012-04-28,2012-03-31,0.009918,0.361816,,864406464.240000,1.096727,,11016908400.00,9814661700.00
sh.600030,2012-08-31,2012-06-30,0.026341,0.388266,,2247359117.810000,1.075784,5788191322.700000,11016908400.00,9814661700.00
sh.600030,2012-10-31,2012-09-30,0.034163,0.357880,,2915847531.570000,1.104074,,11016908400.00,9814661700.00
sh.600030,2013-03-28,2012-12-31,0.048973,0.368295,,4306803017.940000,0.384629,10125954280.620000,11016908400.00,9814661700.00
sh.600030,2013-04-26,2013-03-31,0.011224,0.340330,,1004846588.360000,0.394801,,11016908400.00,9814661700.00
sh.600030,2013-08-30,2013-06-30,0.024697,0.349414,,2110928490.360000,0.372005,6041342351.560000,11016908400.00,9814661700.00
sh.600030,2013-10-31,2013-09-30,0.042651,0.360226,,3722981121.350000,0.455093,,11016908400.00,9814661700.00
sh.600030,2014-03-28,2013-12-31,0.060222,0.329380,,5308046875.480000,0.475988,16115272156.700000,11016908400.00,9814661700.00
sh.600030,2014-04-30,2014-03-31,0.014892,0.301202,,1428072408.270000,0.506399,,11016908400.00,9814661700.00
sh.600030,2014-08-29,2014-06-30,0.045943,0.411351,,4333510432.410000,0.654436,10534815536.170000,11016908400.00,9814661700.00
sh.600030,2014-10-31,2014-09-30,0.070546,0.388269,,6747559680.370000,0.718172,,11016908400.00,9814661700.00
sh.600030,2015-03-24,2014-12-31,0.121392,0.406250,,11861499220.930000,1.029072,29197531133.190000,11016908400.00,9814661700.00
sh.600030,2015-04-30,2015-03-31,0.037590,0.396757,,3941001638.240000,1.256603,,11016908400.00,9814661700.00
sh.600030,2015-08-25,2015-06-30,0.108725,0.409570,,12742302622.860000,1.628456,31111400607.540000,12116908400.00,9814661700.00
sh.600030,2015-10-30,2015-09-30,0.137485,0.386667,,16397907676.020000,1.729677,,12116908400.00,9814661700.00
sh.600030,2016-03-24,2015-12-31,0.166220,0.363490,,20360343966.720000,1.634063,56013436032.550000,12116908400.00,9814661700.00
sh.600030,2016-04-30,2016-03-31,0.011800,0.235596,,1790573805.150000,1.454502,,12116908400.00,9814661700.00
sh.600030,2016-08-25,2016-06-30,0.038075,0.302563,,5494348582.250000,1.037530,18159324638.040000,12116908400.00,9814661700.00
sh.600030,2016-10-29,2016-09-30,0.057004,0.308896,,8352564552.800000,0.970114,,12116908400.00,9814661700.00
sh.600030,2017-03-23,2016-12-31,0.073555,0.288963,,10981140078.320000,0.855430,38001923489.020000,12116908400.00,9814661700.00
sh.600030,2017-04-29,2017-03-31,0.015959,0.282255,,2431732377.280000,0.909856,,12116908400.00,9814661700.00
sh.600030,2017-08-26,2017-06-30,0.034403,0.277241,,5182801211.990000,0.829382,18694198555.240000,12116908400.00,9814661700.00
sh.600030,2017-10-31,2017-09-30,0.054720,0.292580,,8338338883.990000,0.854281,,12116908400.00,9814661700.00
sh.600030,2018-03-23,2017-12-31,0.078178,0.276669,,11977469663.780000,0.943579,43291634080.530000,12116908400.00,9814661700.00
sh.600030,2018-04-28,2018-03-31,0.017841,0.288137,,2798249273.470000,0.975680,,12116908400.00,9814661700.00
sh.600030,2018-08-24,2018-06-30,0.037120,0.291247,,5822780970.410000,0.996286,19992553276.410000,12116908400.00,9814661700.00
sh.600030,2018-10-31,2018-09-30,0.048346,0.282354,,7682651761.220000,0.893035,,12116908400.00,9814661700.00
sh.600030,2019-03-22,2018-12-31,0.061992,0.265348,,9876427917.390000,0.774942,37220708075.490000,12116908400.00,9814661700.00
sh.600030,2019-04-30,2019-03-31,0.027375,0.414069,,4357013654.360000,0.904335,,12116908400.00,9814661700.00
sh.600030,2019-08-23,2019-06-30,0.041700,0.305812,,6663999409.900000,0.847606,21791181444.020000,12116908400.00,9814661700.00
sh.600030,2019-10-31,2019-09-30,0.067187,0.331152,,10853137765.480000,1.039665,,12116908400.00,9814661700.00
sh.600030,2020-03-20,2019-12-31,0.077700,0.293197,,12648436451.780000,1.009219,43139697642.010000,12116908400.00,9814661700.00
sh.600030,2020-04-29,2020-03-31,0.024046,0.328598,,4223256592.270000,0.931906,,12926776029.00,9814661700.00
sh.600030,2020-08-25,2020-06-30,0.052868,0.344766,,9220264165.640000,1.137860,26743555665.560000,12926776029.00,9814661700.00
sh.600030,2020-10-30,2020-09-30,0.074176,0.312243,,13112507293.790000,1.111430,,12926776029.00,9814661700.00
sh.600030,2021-03-19,2020-12-31,0.086809,0.285321,,15516541054.750000,1.152826,54382730241.560000,12926776029.00,9814661700.00
sh.600030,2021-04-29,2021-03-31,0.028096,0.325871,,5343259996.200000,1.237091,,12926776029.00,9814661700.00
sh.600030,2021-08-20,2021-06-30,0.066093,0.333885,,12594349703.650000,1.405952,37720623459.150000,12926776029.00,9814661700.00
sh.600030,2021-10-29,2021-09-30,0.091524,0.316473,,18295814551.510000,1.538408,,12926776029.00,9814661700.00
sh.600030,2022-03-29,2021-12-31,0.118192,0.313695,,24005080909.500000,1.786959,76523716526.930000,12926776029.00,9814661700.00
sh.600030,2022-04-29,2022-03-31,0.023061,0.356131,,5418975392.490000,1.562958,,14820546829.00,11366683345.00
sh.600030,2022-08-30,2022-06-30,0.049543,0.332828,,11610818780.260000,1.491036,34885387537.720000,14820546829.00,11366683345.00
sh.600030,2022-10-29,2022-09-30,0.072353,0.345204,,17198600005.990000,1.485912,,14820546829.00,11366683345.00
sh.600030,2023-03-31,2022-12-31,0.092225,0.340490,,22168787078.680000,1.438369,65108507999.210000,14820546829.00,11366683345.00
sh.600030,2023-04-28,2023-03-31,0.021179,0.366834,,5630244490.290000,1.451066,,14820546829.00,11366683345.00
sh.600030,2023-08-30,2023-06-30,0.044252,0.373077,,11751910719.930000,1.445754,31499960023.940000,14820546829.00,11366683345.00
sh.600030,2023-10-31,2023-09-30,0.063672,0.372616,,17068328710.500000,1.428006,,14820546829.00,11366683345.00
sh.600030,2024-03-27,2023-12-31,0.075564,0.341935,,20539345229.010000,1.330622,60067992766.110000,14820546829.00,11366683345.00
sh.600030,2024-04-27,2024-03-31,0.018040,0.375304,,5162144371.100000,1.299674,,14820546829.00,11366683345.00
sh.600030,2024-08-29,2024-06-30,0.038568,0.363840,,10981937854.850000,1.280961,30183442433.740000,14820546829.00,11366683345.00
sh.600030,2024-10-30,2024-09-30,0.060498,0.378203,,17450912163.210000,1.356594,,14820546829.00,12176550974.00
sh.600031,2010-04-30,2010-03-31,0.111166,0.147761,0.336900,1060673020.540000,1.586908,,1607133574.00,1488000000.00
sh.600031,2010-08-23,2010-06-30,0.348112,0.186197,0.375980,3155288631.800000,1.552256,16584943491.750000,2410700361.00,2232000000.00
sh.600031,2010-10-30,2010-09-30,0.500502,0.188638,0.373663,4886483513.750000,1.837368,,2410700361.00,2232000000.00
sh.600031,2011-03-18,2010-12-31,0.594939,0.181536,0.368521,6164027496.130000,1.109233,32963477907.660000,5062470758.00,4687200000.00
sh.600031,2011-04-29,2011-03-31,0.210170,0.202227,0.374821,2828823643.250000,1.416640,,5062470758.00,4687200000.00
sh.600031,2011-08-16,2011-06-30,0.419645,0.209062,0.381264,6347803838.600000,1.142987,29657233646.660000,7593706137.00,7030800000.00
sh.600031,2011-10-31,2011-09-30,0.510470,0.199477,0.378327,8239029951.610000,1.164379,,7593706137.00,7030800000.00
sh.600031,2012-03-29,2011-12-31,0.557759,0.184369,0.364817,9361554986.780000,1.138956,49066430903.420000,7593706137.00,7030800000.00
sh.600031,2012-04-28,2012-03-31,0.133127,0.200314,0.384245,2940175144.520000,1.157556,,7593706137.00,7030800000.00
sh.600031,2012-08-31,2012-06-30,0.245950,0.171069,0.354536,5433198432.260000,1.036358,30636062061.440000,7593706137.00,7030800000.00
sh.600031,2012-10-30,2012-09-30,0.275171,0.152557,0.334078,6208988020.030000,0.902326,,7593706137.00,7030800000.00
sh.600031,2013-04-27,2012-12-31,0.266439,0.128350,0.317470,6010682000.000000,0.748790,45016756000.000000,7593706137.00,7030800000.00
sh.600031,2013-04-27,2013-03-31,0.065974,0.150015,0.337057,1684653000.000000,0.584803,,7616504037.00,7593706137.00
sh.600031,2013-08-31,2013-06-30,0.113342,0.128742,0.312016,2843245000.000000,0.417102,21561792000.000000,7616504037.00,7593706137.00
